877,Hair Brush Detangling,Beauty,1078,57,T,0.15,0
878,Camisole Lace Trim,Clothing,1905,277,D,0,0.05
879,Yoga Pants with Pocket,Clothing,670,422,T,0.15,0
880,Body Oil Jasmine,Beauty,1625,256,D,0,0.08
881,Mixed Berries Frozen 12oz,Perishables,479,212,S,0,0
882,"Trimmer Thread Snips 4""",Office,157,464,D,0,0.07
883,"Desk Calendar 2026 15""x12""",Office,1436,151,T,0.15,0
884,"Mower Cordless Electric 16""",Garden,498,331,D,0,0.14
885,Eraser Cap Pencil 36ct,Office,992,352,D,0,0.2
886,Hydration Pack 2L,Sports,1469,466,T,0.15,0
887,Makeup Remover Wipes 30ct,Beauty,1340,123,T,0.15,0
888,Calculator Desktop Dual Power,Office,1932,88,T,0.15,0
889,Hand Grips Strengthener,Sports,1869,258,D,0,0.13
890,Scanner Document Feeder,Office,1012,132,T,0.15,0
891,Name Tag Pin Style 25ct,Office,1226,396,T,0.15,0
892,Dress Shirt Oxford White,Clothing,1434,346,T,0.15,0
893,Hair Clips Set 6pc,Beauty,1323,451,D,0,0.03
894,Air Fryer 5.8QT,Home,975,49,D,0,0.19
895,Dry Shampoo Dark Tones,Beauty,1759,406,T,0.15,0
896,V-Handle Row,Sports,777,434,T,0.15,0
897,Atomic Habits Practical,Books,1021,220,D,0,0.18
898,Survival Knife Fixed Blade,Sports,225,257,T,0.15,0
899,Hiking Poles Pair,Sports,1439,419,D,0,0.18
900,Lipstick Matte Red Velvet,Beauty,1549,396,T,0.15,0
901,Hammer Ball Peen 16oz,Automotive,1635,337,D,0,0.15
902,Rubber Duck Bath Set,Toys,1279,478,T,0.15,0
903,Vertical Garden Wall Planter 4 Pocket,Garden,1753,142,D,0,0.15
904,Projector 1080p HD,Electronics,873,58,T,0.15,0
905,Skorts Active Pleated,Clothing,1224,145,T,0.15,0
906,Air Layering Pods 5ct,Garden,1354,75,T,0.15,0
907,Car FM Transmitter,Electronics,1062,83,D,0,0.07
908,"Fillet Knife 6""",Sports,600,117,D,0,0.18
909,Gymnastics Rings Wooden,Sports,1680,360,T,0.15,0
910,Anti Glare Screen Protector,Office,775,104,D,0,0.18
911,Scooter Bell Bicycle,Toys,1910,79,D,0,0.1
912,Skipping Rope Digital Counter,Sports,1504,145,T,0.15,0
913,Starter Motor Reman,Automotive,768,375,D,0,0.04
914,Bug Deflector Clear,Automotive,308,60,T,0.15,0
915,Where the Sidewalk Ends,Books,914,28,T,0.15,0
916,"Tree Wrap 2"" x 50ft",Garden,1343,44,T,0.15,0
917,Pen Case Leather 12 Slot,Office,1325,204,D,0,0.11
918,Hoodie Pullover Oversized,Clothing,266,458,T,0.15,0
919,Drum Set Toy Light Up,Toys,869,467,D,0,0.09
920,Sofia Valdez Future Prez,Books,633,451,D,0,0.16
921,Watchmen Deluxe,Books,527,403,T,0.15,0
922,Flashlight LED Rechargeable,Automotive,1865,1,T,0.15,0
923,Compost Aerator Tool,Garden,890,74,D,0,0.1
924,Hummus Classic 10oz,Perishables,570,276,S,0,0
925,Wheelbarrow Steel Tray 6 cu ft,Garden,1755,228,D,0,0.19
926,Timer Gym Interval,Sports,1931,496,T,0.15,0
927,License Plate Light LED,Automotive,756,354,D,0,0.18
928,Sardines in Olive Oil,Perishables,387,112,S,0,0
929,Mat Sling Carrier,Sports,1145,499,T,0.15,0
930,Harry Potter Half-Blood Prince,Books,305,406,T,0.15,0
931,True Wireless Earbuds,Electronics,1096,345,D,0,0.09
932,Love You Forever Paperback,Books,1874,483,T,0.15,0
933,Resistance Loop Bands,Sports,1188,484,T,0.15,0
934,Weed Torch Propane,Garden,1630,134,T,0.15,0
935,Coat Rack Tree Wooden,Home,1155,347,T,0.15,0
936,To Kill a Mockingbird Paperback,Books,426,139,T,0.15,0
937,Letter Opener Safety Knife,Office,766,104,D,0,0.19
938,Microfiber Cleaning Cloth 12-Pack,Home,1824,331,T,0.15,0
939,Office Chair Ergonomic Mesh Black,Office,642,250,D,0,0.08
940,"Padlock Combination 1-3/4""",Office,817,465,D,0,0.19
941,Denim Jacket Blue,Clothing,1763,243,D,0,0.08
942,Epsom Salt Garden 3lb,Garden,961,77,D,0,0.09
943,Conditioner Repair Damage,Beauty,1242,153,T,0.15,0
944,Thermal Underwear Set,Clothing,1188,50,T,0.15,0
945,Tool Chest Rolling 5 Drawer,Automotive,1916,380,D,0,0.03
946,Colored Pencils 36 Pack,Toys,1208,79,D,0,0.17
947,Planner Weekly Monthly 2026,Office,1421,26,D,0,0.07
948,Weed Barrier Fabric 4ft x 100ft,Garden,973,14,T,0.15,0
949,"Skateboard Mini 22""",Toys,1217,400,D,0,0.18
950,Extra Virgin Olive Oil 500ml,Perishables,1669,242,S,0,0
951,Air Purifier for Home,Home,1717,277,D,0,0.2
952,Slime Unicorn Scented,Toys,1645,405,D,0,0.07
953,Perlite 2qt,Garden,1312,119,T,0.15,0
954,Yoga Strap Cotton 8ft,Sports,1813,41,D,0,0.13
955,"Exercise Mat TPE 1/2""",Sports,1120,396,D,0,0.09
956,Toaster 2 Slice,Home,1457,247,D,0,0.12
957,"Running Shorts 5"" Inseam",Clothing,1231,489,T,0.15,0
958,Hair Rollers Velcro 12pc,Beauty,889,439,T,0.15,0
959,Date Stamp Reversible,Office,1010,290,T,0.15,0
960,Beef Jerky Original,Perishables,1410,485,S,0,0
961,Cooler Backpack 30 Can,Sports,1923,335,T,0.15,0
962,Paint Marker Oil Based White 3pk,Office,977,402,T,0.15,0
963,Vermiculite Fine 4qt,Garden,1088,134,T,0.15,0
964,Leaf Spring Helper,Automotive,661,310,D,0,0.12
965,Electric Pressure Washer,Home,1019,46,T,0.15,0
966,Pen Ballpoint Black 12pk,Office,1465,196,T,0.15,0
967,Rain Barrel 50 Gallon,Garden,654,92,T,0.15,0
968,Facial Razor Dermaplane 3ct,Beauty,941,315,T,0.15,0
969,Leggings Fleece Lined,Clothing,351,212,D,0,0.17
970,Sulfur Fungicide Dust 1lb,Garden,895,204,T,0.15,0
971,Battery Charger Maintainer,Automotive,937,337,T,0.15,0
972,Tea Set Ceramic 14pc,Toys,826,60,D,0,0.14
973,Cashews Unsalted,Perishables,530,162,S,0,0
974,Card Game Family,Toys,908,6,D,0,0.15
975,Where the Crawdads Sing,Books,1599,61,T,0.15,0
976,Basmati Rice 5lb,Perishables,768,229,S,0,0
977,Inkjet Printer All-in-One,Office,1105,184,T,0.15,0
978,Song of Achilles Paperback,Books,894,286,D,0,0.17
979,Mechanical Pencil 0.7mm 2pk,Office,275,362,T,0.15,0
980,Fahrenheit 451 Anniversary,Books,1691,397,T,0.15,0
981,Blush Powder Rose,Beauty,1104,266,D,0,0.17
982,Capri Pants Rolled Hem,Clothing,723,198,D,0,0.2
983,Green Tea Matcha Powder,Perishables,1789,257,S,0,0
984,Dry Erase Markers 4 Pack Black,Office,1646,370,T,0.15,0
985,Snorkel Dry Top,Sports,895,76,D,0,0.15
986,Webcam 1080p with Privacy Shutter,Office,381,86,T,0.15,0
987,Tank Top Ribbed Black,Clothing,223,87,D,0,0.07
988,Tarp Heavy Duty 10x10,Sports,931,363,D,0,0.07
989,Becoming Supernatural,Books,1213,267,D,0,0.17
990,Cultivator Hand 3 Prong,Garden,112,275,D,0,0.17
991,Candle Soy Lavender 9oz,Beauty,1833,486,T,0.15,0
992,365 Days of Wonder,Books,1810,312,D,0,0.14
993,"Pointer Telescoping 24""",Office,1775,475,D,0,0.12
994,Action Hoe Scuffle,Garden,1203,146,D,0,0.01
995,Bird Netting 28ft x 28ft,Garden,1605,441,D,0,0.17
996,"Rain Gauge 5""",Garden,136,279,T,0.15,0
997,Granola Bars Peanut Butter,Perishables,1956,22,S,0,0
998,"Shelf Liner Grip 12""x10'",Home,1846,9,D,0,0.12
999,Brush Cleaner Silicone Pad,Beauty,1432,269,T,0.15,0
1000,AeroBlade Mouse,Electronics,641,180,T,0.15,0
1001,11,Electronics,11,11,S,0,0
